ESTADILLO_P;Parcela_P;Monte_P;Estrato_P;PROYECTO_P;ID_DESCARGA_P;FECHA_DESCARGA_P;RUTA_ARCHIVO_P;ID_FORCIPULA_P;ARBOL NRO_A;D_A;Especie_A;Forma_cub_A;Tipo_A;Ho/HD_A;Edad/EC_A;ID_ARBOL_A;ID_PARCELA;PROYECTO_A;ID_DESCARGA_A;ID_JOIN
3;4108;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;48;375;P. pinea;5;Normal;0;0;1052;53;0510;11;1052
3;4108;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;49;399;P. pinea;5;Normal;0;0;1053;53;0510;11;1053
3;4108;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;50;426;P. pinea;5;Modelo 1;108;0;1054;53;0510;11;1054
3;4108;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;51;333;P. pinea;5;Modelo 2;91;0;1055;53;0510;11;1055
3;4108;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;52;375;P. pinea;5;Modelo 3;110;0;1056;53;0510;11;1056
3;4108;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;53;354;P. pinea;5;Dominante;105;44;1057;53;0510;11;1057
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;54;311;P. pinea;5;Normal;0;0;1058;54;0510;11;1058
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;55;249;Q. ilex;4;Normal;0;0;1059;54;0510;11;1059
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;56;115;Q. ilex;4;Normal;0;0;1060;54;0510;11;1060
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;57;123;Q. ilex;4;Normal;0;0;1061;54;0510;11;1061
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;58;107;Q. ilex;4;Normal;0;0;1062;54;0510;11;1062
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;59;303;P. pinea;5;Normal;0;0;1063;54;0510;11;1063
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;60;287;P. pinea;5;Normal;0;0;1064;54;0510;11;1064
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;61;227;P. pinea;5;Normal;0;0;1065;54;0510;11;1065
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;62;279;P. pinea;5;Normal;0;0;1066;54;0510;11;1066
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;63;326;P. pinea;5;Normal;0;0;1067;54;0510;11;1067
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;64;352;P. pinea;5;Normal;0;0;1068;54;0510;11;1068
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;65;259;P. pinea;5;Normal;0;0;1069;54;0510;11;1069
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;66;303;P. pinea;5;Normal;0;0;1070;54;0510;11;1070
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;67;390;P. pinea;5;Normal;0;0;1071;54;0510;11;1071
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;68;307;P. pinea;5;Normal;0;0;1072;54;0510;11;1072
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;69;350;P. pinea;5;Modelo 1;105;0;1073;54;0510;11;1073
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;70;289;P. pinea;5;Modelo 2;100;0;1074;54;0510;11;1074
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;71;283;P. pinea;5;Modelo 3;111;0;1075;54;0510;11;1075
4;4053;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;72;348;P. pinea;5;Dominante;100;43;1076;54;0510;11;1076
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;73;129;Q. ilex;4;Normal;0;0;1077;55;0510;11;1077
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;74;213;Q. ilex;4;Normal;0;0;1078;55;0510;11;1078
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;75;195;Q. ilex;4;Normal;0;0;1079;55;0510;11;1079
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;76;147;Q. ilex;4;Normal;0;0;1080;55;0510;11;1080
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;77;94;Q. ilex;4;Normal;0;0;1081;55;0510;11;1081
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;78;111;P. pinea;5;Normal;0;0;1082;55;0510;11;1082
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;79;140;P. pinea;5;Normal;0;0;1083;55;0510;11;1083
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;80;158;P. pinea;5;Normal;0;0;1084;55;0510;11;1084
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;81;184;P. pinea;5;Normal;0;0;1085;55;0510;11;1085
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;82;111;P. pinea;5;Normal;0;0;1086;55;0510;11;1086
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;83;109;P. pinea;5;Normal;0;0;1087;55;0510;11;1087
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;84;95;P. pinea;5;Normal;0;0;1088;55;0510;11;1088
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;85;178;P. pinea;5;Normal;0;0;1089;55;0510;11;1089
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;86;200;P. pinea;5;Normal;0;0;1090;55;0510;11;1090
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;87;132;P. pinea;5;Normal;0;0;1091;55;0510;11;1091
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;88;215;P. pinea;5;Normal;0;0;1092;55;0510;11;1092
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;89;95;P. pinea;5;Normal;0;0;1093;55;0510;11;1093
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;90;189;P. pinea;5;Normal;0;0;1094;55;0510;11;1094
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;91;217;P. pinea;5;Normal;0;0;1095;55;0510;11;1095
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;92;225;P. pinea;5;Normal;0;0;1096;55;0510;11;1096
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;93;165;P. pinea;5;Normal;0;0;1097;55;0510;11;1097
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;94;229;P. pinea;5;Normal;0;0;1098;55;0510;11;1098
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;95;178;P. pinea;5;Normal;0;0;1099;55;0510;11;1099
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;96;81;P. pinea;5;Normal;0;0;1100;55;0510;11;1100
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;97;203;P. pinea;5;Normal;0;0;1101;55;0510;11;1101
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;98;84;P. pinea;5;Normal;0;0;1102;55;0510;11;1102
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;99;147;P. pinea;5;Normal;0;0;1103;55;0510;11;1103
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;100;158;P. pinea;5;Normal;0;0;1104;55;0510;11;1104
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;101;93;P. pinea;5;Normal;0;0;1105;55;0510;11;1105
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;102;215;P. pinea;5;Normal;0;0;1106;55;0510;11;1106
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;103;161;P. pinea;5;Normal;0;0;1107;55;0510;11;1107
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;104;237;P. pinea;5;Normal;0;0;1108;55;0510;11;1108
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;105;233;P. pinea;5;Normal;0;0;1109;55;0510;11;1109
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;106;167;P. pinea;5;Normal;0;0;1110;55;0510;11;1110
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;107;112;P. pinea;5;Normal;0;0;1111;55;0510;11;1111
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;108;207;Q. ilex;4;Normal;0;0;1112;55;0510;11;1112
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;109;109;Q. ilex;4;Normal;0;0;1113;55;0510;11;1113
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;110;104;Q. ilex;4;Normal;0;0;1114;55;0510;11;1114
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;111;125;Q. ilex;4;Normal;0;0;1115;55;0510;11;1115
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;112;141;Q. ilex;4;Normal;0;0;1116;55;0510;11;1116
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;113;139;Q. ilex;4;Normal;0;0;1117;55;0510;11;1117
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;114;100;Q. ilex;4;Normal;0;0;1118;55;0510;11;1118
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;115;113;Q. ilex;4;Normal;0;0;1119;55;0510;11;1119
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;116;266;Q. ilex;4;Normal;0;0;1120;55;0510;11;1120
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;117;184;P. pinea;5;Dominante;72;35;1121;55;0510;11;1121
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;118;177;P. pinea;5;Modelo 3;63;0;1122;55;0510;11;1122
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;119;259;P. pinea;5;Modelo 2;80;0;1123;55;0510;11;1123
5;4085;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;120;120;P. pinea;5;Modelo 1;43;0;1124;55;0510;11;1124
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;121;206;P. pinea;5;Normal;0;0;1125;56;0510;11;1125
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;122;239;P. pinea;5;Normal;0;0;1126;56;0510;11;1126
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;123;193;P. pinea;5;Normal;0;0;1127;56;0510;11;1127
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;124;206;P. pinea;5;Normal;0;0;1128;56;0510;11;1128
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;125;245;P. pinea;5;Normal;0;0;1129;56;0510;11;1129
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;126;112;P. pinea;5;Normal;0;0;1130;56;0510;11;1130
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;127;204;P. pinea;5;Normal;0;0;1131;56;0510;11;1131
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;128;134;Q. ilex;4;Normal;0;0;1132;56;0510;11;1132
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;129;217;P. pinea;5;Normal;0;0;1133;56;0510;11;1133
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;130;199;P. pinea;5;Normal;0;0;1134;56;0510;11;1134
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;131;270;P. pinea;5;Normal;0;0;1135;56;0510;11;1135
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;132;192;Q. ilex;4;Normal;0;0;1136;56;0510;11;1136
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;133;217;P. pinea;5;Normal;0;0;1137;56;0510;11;1137
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;134;282;P. pinea;5;Normal;0;0;1138;56;0510;11;1138
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;135;214;P. pinea;5;Normal;0;0;1139;56;0510;11;1139
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;136;203;P. pinea;5;Normal;0;0;1140;56;0510;11;1140
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;137;231;P. pinea;5;Normal;0;0;1141;56;0510;11;1141
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;138;192;P. pinea;5;Normal;0;0;1142;56;0510;11;1142
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;139;140;P. pinea;5;Normal;0;0;1143;56;0510;11;1143
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;140;178;P. pinea;5;Normal;0;0;1144;56;0510;11;1144
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;141;143;P. pinea;5;Normal;0;0;1145;56;0510;11;1145
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;142;107;P. pinea;5;Normal;0;0;1146;56;0510;11;1146
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;143;154;P. pinea;5;Normal;0;0;1147;56;0510;11;1147
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;144;155;P. pinea;5;Normal;0;0;1148;56;0510;11;1148
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;145;141;P. pinea;5;Normal;0;0;1149;56;0510;11;1149
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;146;161;P. pinea;5;Normal;0;0;1150;56;0510;11;1150
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;147;243;P. pinea;5;Normal;0;0;1151;56;0510;11;1151
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;148;318;P. pinea;5;Normal;0;0;1152;56;0510;11;1152
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;149;274;P. pinea;5;Normal;0;0;1153;56;0510;11;1153
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;150;202;P. pinea;5;Normal;0;0;1154;56;0510;11;1154
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;151;178;P. pinea;5;Normal;0;0;1155;56;0510;11;1155
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;152;152;P. pinea;5;Normal;0;0;1156;56;0510;11;1156
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;153;81;P. pinea;5;Normal;0;0;1157;56;0510;11;1157
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;154;167;Q. ilex;4;Normal;0;0;1158;56;0510;11;1158
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;155;177;Q. ilex;4;Normal;0;0;1159;56;0510;11;1159
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;156;79;Q. ilex;4;Normal;0;0;1160;56;0510;11;1160
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;157;189;P. pinea;5;Dominante;68;35;1161;56;0510;11;1161
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;158;255;P. pinea;5;Modelo 1;80;0;1162;56;0510;11;1162
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;159;109;P. pinea;5;Modelo 2;68;0;1163;56;0510;11;1163
6;4088;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;160;176;P. pinea;5;Modelo 3;72;0;1164;56;0510;11;1164
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;161;77;P. pinea;5;Normal;0;0;1165;57;0510;11;1165
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;162;127;P. pinea;5;Normal;0;0;1166;57;0510;11;1166
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;163;115;P. pinea;5;Normal;0;0;1167;57;0510;11;1167
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;164;165;P. pinea;5;Normal;0;0;1168;57;0510;11;1168
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;165;254;P. pinea;5;Normal;0;0;1169;57;0510;11;1169
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;166;113;P. pinea;5;Normal;0;0;1170;57;0510;11;1170
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;167;163;P. pinea;5;Normal;0;0;1171;57;0510;11;1171
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;168;173;P. pinea;5;Normal;0;0;1172;57;0510;11;1172
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;169;156;P. pinea;5;Normal;0;0;1173;57;0510;11;1173
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;170;120;P. pinea;5;Normal;0;0;1174;57;0510;11;1174
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;171;141;P. pinea;5;Normal;0;0;1175;57;0510;11;1175
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;172;119;P. pinea;5;Normal;0;0;1176;57;0510;11;1176
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;173;81;P. pinea;5;Normal;0;0;1177;57;0510;11;1177
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;174;133;P. pinea;5;Normal;0;0;1178;57;0510;11;1178
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;175;144;P. pinea;5;Normal;0;0;1179;57;0510;11;1179
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;176;129;P. pinea;5;Normal;0;0;1180;57;0510;11;1180
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;177;163;P. pinea;5;Normal;0;0;1181;57;0510;11;1181
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;178;120;P. pinea;5;Normal;0;0;1182;57;0510;11;1182
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;179;87;P. pinea;5;Normal;0;0;1183;57;0510;11;1183
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;180;234;P. pinea;5;Normal;0;0;1184;57;0510;11;1184
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;181;141;P. pinea;5;Normal;0;0;1185;57;0510;11;1185
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;182;118;P. pinea;5;Normal;0;0;1186;57;0510;11;1186
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;183;167;P. pinea;5;Normal;0;0;1187;57;0510;11;1187
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;184;134;P. pinea;5;Normal;0;0;1188;57;0510;11;1188
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;185;152;P. pinea;5;Normal;0;0;1189;57;0510;11;1189
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;186;162;P. pinea;5;Normal;0;0;1190;57;0510;11;1190
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;187;133;P. pinea;5;Normal;0;0;1191;57;0510;11;1191
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;188;173;P. pinea;5;Normal;0;0;1192;57;0510;11;1192
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;189;217;P. pinea;5;Normal;0;0;1193;57;0510;11;1193
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;190;86;P. pinea;5;Normal;0;0;1194;57;0510;11;1194
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;191;211;P. pinea;5;Normal;0;0;1195;57;0510;11;1195
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;192;105;P. pinea;5;Normal;0;0;1196;57;0510;11;1196
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;193;170;P. pinea;5;Normal;0;0;1197;57;0510;11;1197
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;194;261;P. pinea;5;Normal;0;0;1198;57;0510;11;1198
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;195;158;P. pinea;5;Normal;0;0;1199;57;0510;11;1199
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;196;219;P. pinea;5;Normal;0;0;1200;57;0510;11;1200
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;197;152;P. pinea;5;Normal;0;0;1201;57;0510;11;1201
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;198;115;P. pinea;5;Normal;0;0;1202;57;0510;11;1202
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;199;286;P. pinea;5;Normal;0;0;1203;57;0510;11;1203
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;200;174;P. pinea;5;Normal;0;0;1204;57;0510;11;1204
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;201;185;P. pinea;5;Normal;0;0;1205;57;0510;11;1205
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;202;118;P. pinea;5;Normal;0;0;1206;57;0510;11;1206
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;203;262;P. pinea;5;Normal;0;0;1207;57;0510;11;1207
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;204;170;P. pinea;5;Normal;0;0;1208;57;0510;11;1208
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;205;159;P. pinea;5;Normal;0;0;1209;57;0510;11;1209
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;206;199;P. pinea;5;Normal;0;0;1210;57;0510;11;1210
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;207;118;P. pinea;5;Normal;0;0;1211;57;0510;11;1211
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;208;204;P. pinea;5;Normal;0;0;1212;57;0510;11;1212
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;209;158;P. pinea;5;Normal;0;0;1213;57;0510;11;1213
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;210;184;P. pinea;5;Normal;0;0;1214;57;0510;11;1214
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;211;218;P. pinea;5;Normal;0;0;1215;57;0510;11;1215
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;212;258;P. pinea;5;Normal;0;0;1216;57;0510;11;1216
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;213;206;P. pinea;5;Normal;0;0;1217;57;0510;11;1217
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;214;151;P. pinea;5;Normal;0;0;1218;57;0510;11;1218
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;215;177;P. pinea;5;Normal;0;0;1219;57;0510;11;1219
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;216;130;P. pinea;5;Normal;0;0;1220;57;0510;11;1220
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;217;169;P. pinea;5;Normal;0;0;1221;57;0510;11;1221
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;218;88;P. pinea;5;Normal;0;0;1222;57;0510;11;1222
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;219;140;P. pinea;5;Normal;0;0;1223;57;0510;11;1223
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;220;129;P. pinea;5;Normal;0;0;1224;57;0510;11;1224
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;222;113;P. pinea;5;Normal;0;0;1225;57;0510;11;1225
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;223;122;P. pinea;5;Normal;0;0;1226;57;0510;11;1226
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;224;193;P. pinea;5;Normal;0;0;1227;57;0510;11;1227
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;225;213;P. pinea;5;Normal;0;0;1228;57;0510;11;1228
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;226;84;P. pinea;4;Modelo 1;35;0;1229;57;0510;11;1229
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;227;100;P. pinea;4;Modelo 2;31;0;1230;57;0510;11;1230
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;228;243;P. pinea;4;Modelo 3;58;0;1231;57;0510;11;1231
7;4100;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;229;195;P. pinea;4;Dominante;68;32;1232;57;0510;11;1232
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;230;234;P. pinea;5;Normal;0;0;1233;58;0510;11;1233
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;231;286;P. pinea;5;Normal;0;0;1234;58;0510;11;1234
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;232;316;P. pinea;5;Normal;0;0;1235;58;0510;11;1235
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;233;91;P. pinea;5;Normal;0;0;1236;58;0510;11;1236
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;234;241;P. pinea;5;Normal;0;0;1237;58;0510;11;1237
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;235;307;P. pinea;5;Normal;0;0;1238;58;0510;11;1238
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;236;174;P. pinea;5;Normal;0;0;1239;58;0510;11;1239
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;237;230;P. pinea;5;Normal;0;0;1240;58;0510;11;1240
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;238;221;P. pinea;5;Normal;0;0;1241;58;0510;11;1241
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;239;239;P. pinea;5;Normal;0;0;1242;58;0510;11;1242
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;240;100;P. pinea;5;Normal;0;0;1243;58;0510;11;1243
8;4104;Selladores;P. pinea;0510;11;17/05/2017;MMJ_0425;1;241;119;P. pinea;5;Normal;0;0;1244;58;0510;11;1244
